id_voto,id_animal_votante,id_local,id_candidato
579,96648,68,89320
580,97016,68,89320
581,97298,68,60584
582,97547,68,89320
583,98492,68,60584
584,98538,68,89320
585,99686,68,89320
586,99787,68,60584
587,693,69,60584
588,1074,69,89320
589,1167,69,60584
590,1284,70,89320
591,2188,70,89320
592,2327,70,89320
593,3756,70,89320
594,3854,70,89320
595,3865,71,60584
596,4444,71,60584
597,4480,72,60584
598,4515,72,60584
599,5284,72,60584
600,5412,72,89320
601,5948,72,89320
602,6025,73,89320
603,6076,74,89320
604,6387,74,60584
605,7286,74,60584
606,7323,74,60584
607,7494,74,89320
608,7644,74,60584
609,7908,74,89320
610,8243,74,60584
611,8737,75,89320
612,8789,75,60584
613,9790,75,60584
614,10813,75,89320
615,10987,75,60584
616,11061,75,60584
617,11237,75,89320
618,11938,75,60584
619,12438,75,60584
620,13183,75,89320
621,13404,75,60584
622,13567,75,89320
623,13709,75,89320
624,13958,75,60584
625,13976,75,89320
626,14018,76,89320
627,14677,77,89320
628,15368,77,89320
629,15694,77,89320
630,15769,77,89320
631,16196,77,89320
632,16744,77,89320
633,16884,77,60584
634,17688,77,89320
635,17788,77,89320
636,18695,77,89320
637,18781,77,60584
638,19028,77,89320
639,19251,77,60584
640,19650,77,60584
641,20470,77,60584
642,21422,77,89320
643,21665,77,60584
644,21743,78,60584
645,22833,78,89320
646,22923,78,60584
647,22936,78,89320
648,23075,78,60584
649,23207,78,60584
650,23225,78,89320
651,23275,78,89320
652,23668,78,89320
653,24210,78,89320
654,24460,78,89320
655,25493,78,60584
656,26899,79,89320
657,27257,79,89320
658,27642,79,89320
659,28360,79,89320
660,28680,79,89320
661,29631,79,60584
662,30086,80,89320
663,30183,80,89320
664,30212,80,60584
665,30517,81,60584
666,30899,81,89320
667,31399,81,89320
668,31629,81,89320
669,31738,81,89320
670,31783,81,89320
671,32033,82,60584
672,32216,82,60584
673,32398,82,60584
674,32517,82,60584
675,32755,82,60584
676,32775,82,60584
677,32889,83,60584
678,33028,83,89320
679,33249,83,89320
680,34449,83,60584
681,34543,83,60584
682,34959,83,89320
683,35040,83,60584
684,35120,83,60584
685,35142,83,89320
686,36013,83,60584
687,36445,83,89320
688,36686,83,60584
689,37153,83,89320
690,37471,83,60584
691,38119,83,89320
692,38989,83,60584
693,39075,83,89320
694,39181,83,60584
695,39339,83,89320
696,40565,83,60584
697,40859,83,89320
698,41260,83,60584
699,41391,83,60584
700,41590,83,89320
701,42154,83,89320
702,42535,83,89320
703,43162,84,89320
704,43447,84,60584
705,43603,84,89320
706,43640,85,89320
707,44389,85,60584
708,44435,85,89320
709,44951,85,89320
710,45331,85,60584
711,45385,85,89320
712,45508,85,89320
713,45525,85,89320
714,46399,85,89320
715,47242,85,60584
716,47477,85,89320
717,47534,85,60584
718,47584,85,89320
719,47897,86,89320
720,48095,86,60584
721,48362,86,60584
722,48558,86,60584
723,48656,87,89320
724,48847,87,89320
725,48874,87,89320
726,49354,87,89320
727,49374,87,89320
728,49457,87,89320
729,49802,87,60584
730,49850,87,60584
731,50431,87,60584
732,50644,88,89320
733,50954,88,60584
734,51353,88,60584
735,51681,89,60584
736,52179,89,89320
737,52519,89,60584
738,53092,89,60584
739,53425,90,89320
740,53691,90,60584
741,55139,91,89320
742,55234,91,60584
743,55362,91,60584
744,55548,91,89320
745,55556,91,89320
746,55703,91,89320
747,56010,91,89320
748,56130,91,89320
749,56531,91,60584
750,57310,91,89320
751,57332,91,89320
752,57494,91,60584
753,57588,92,89320
754,57639,93,89320
755,57736,93,60584
756,58065,93,60584
757,58102,93,60584
758,58461,94,89320
759,58579,94,60584
760,58812,94,60584
761,58964,94,89320
762,59048,94,60584
763,59238,94,60584
764,59940,94,89320
765,60545,94,89320
766,60584,94,89320
767,61014,95,89320
768,61062,95,60584
769,61333,95,60584
770,61570,95,60584
771,61940,95,60584
772,62573,95,89320
773,62884,95,89320
774,63116,95,60584
775,63219,95,89320
776,63343,95,89320
777,63739,95,89320
778,63834,95,60584
779,63865,95,60584
780,64384,95,60584
781,64612,95,60584
782,64700,95,60584
783,64797,95,89320
784,64824,95,89320
785,64882,95,60584
786,65399,96,89320
787,65820,97,89320
788,66227,97,60584
789,66566,97,60584
790,66947,98,60584
791,67592,98,60584
792,67734,98,89320
793,67921,98,60584
794,68026,98,89320
795,68435,98,60584
796,68746,98,60584
797,68900,98,89320
798,69008,98,89320
799,70305,98,89320
800,70350,98,89320
801,70359,98,89320
802,70601,98,60584
803,70910,98,89320
804,71313,99,89320
805,71848,99,60584
806,72447,99,89320
807,72488,99,60584
808,72810,99,60584
809,72872,99,89320
810,73291,99,60584
811,73479,99,60584
812,73868,99,60584
813,74165,99,89320
814,74953,99,60584
815,74987,99,89320
816,76124,99,60584
817,77277,100,89320
818,78189,101,60584
819,78514,101,60584
820,79287,101,89320
821,79458,101,60584
822,79715,101,89320
823,79755,101,89320
824,80584,101,60584
825,80923,101,89320
826,81054,101,60584
827,81584,101,60584
828,82374,101,89320
829,82408,101,89320
830,82655,101,60584
831,83330,101,60584
832,83582,102,89320
833,83925,102,60584
834,84173,102,60584
835,84434,102,60584
836,84481,102,89320
837,84691,102,89320
838,84754,102,60584
839,84860,102,89320
840,84871,102,89320
841,84920,102,89320
842,85041,102,60584
843,85355,102,89320
844,85519,102,60584
845,85704,102,89320
846,85819,102,89320
847,86302,102,89320
848,86783,102,89320
849,87089,103,60584
850,87107,103,89320
851,87557,103,89320
852,87784,103,60584
853,88156,103,89320
854,88211,104,60584
855,88283,104,60584
856,88411,104,89320
857,88633,105,60584
858,88708,105,89320
859,88763,106,60584
860,88777,106,89320
861,88805,106,89320
862,89018,106,89320
863,89117,106,89320
864,89644,106,89320
865,89940,106,60584
866,90036,107,60584
867,90156,107,60584
868,90904,107,60584
869,91409,107,89320
870,91609,107,60584
871,92129,107,89320
872,92325,107,60584
873,92341,107,60584
874,92704,107,60584
875,93067,107,60584
876,93274,107,60584
877,93363,108,89320
878,93562,108,60584
879,93781,108,60584
880,93813,108,89320
881,94345,109,60584
882,94864,109,60584
883,95447,109,89320
884,95635,109,60584
885,95794,109,89320
886,95940,109,60584
887,96056,109,60584
888,96078,109,89320
889,96112,109,60584
890,97150,109,60584
891,97221,110,89320
892,97300,110,89320
893,98482,110,89320
894,98817,110,89320
895,99467,110,89320
896,99585,110,89320
897,99643,111,60584
898,99677,111,60584
899,544,113,14553
900,689,113,14553
901,1003,113,14553
902,1013,114,61737
903,1102,115,61737
904,1591,116,61737
905,1946,116,14553
906,2234,116,61737
907,2419,116,61737
908,2711,116,14553
909,2745,117,14553
910,2987,117,14553
911,3090,117,61737
912,3249,118,61737
913,4596,118,14553
914,5014,118,14553
915,5074,118,61737
916,6577,118,14553
917,6899,118,61737
918,7186,118,14553
919,7197,119,14553
920,7311,119,14553
921,7747,119,61737
922,8196,119,61737
923,8372,119,14553
924,8481,119,14553
925,8797,120,14553
926,9022,120,61737
927,9357,120,14553
928,10057,120,61737
929,10151,120,61737
930,10872,120,61737
931,10889,120,61737
932,11041,121,61737
933,11180,121,61737
934,11306,122,61737
935,11485,123,61737
936,11694,123,14553
937,11835,123,61737
938,11862,123,14553
939,11868,124,61737
940,12071,124,61737
941,12146,124,14553
942,12740,124,61737
943,13786,124,14553
944,13790,124,61737
945,14553,124,61737
946,14710,125,61737
947,14820,126,61737
948,15215,126,14553
949,15620,126,14553
950,15953,126,61737
951,15964,126,61737
952,16362,126,14553
953,16972,126,61737
954,17212,126,14553
955,17595,126,61737
956,17952,126,61737
957,19002,126,61737
958,19421,126,61737
959,20815,126,14553
960,21290,127,61737
961,21450,127,14553
962,21536,127,61737
963,21906,127,14553
964,21935,127,14553
965,21949,127,61737
966,22777,127,14553
967,23073,127,61737
968,23358,127,14553
969,23648,127,14553
970,24054,127,61737
971,24256,127,61737
972,24899,127,14553
973,25633,128,14553
974,25705,128,61737
975,25714,128,14553
976,25736,128,14553
977,26166,128,14553
978,26467,128,14553
979,26687,128,14553
980,27666,128,14553
981,27729,129,14553
982,28169,129,61737
983,28182,129,61737
984,28331,129,61737
985,28451,129,14553
986,28852,129,14553
987,29027,129,14553
988,29528,129,14553
989,29577,129,61737
990,29814,129,14553
991,29926,129,14553
992,30850,129,61737
993,30926,129,61737
994,30988,129,61737
995,32223,129,61737
996,32472,129,14553
997,32527,129,61737
998,32660,129,61737
999,33133,129,14553
1000,33209,129,14553
1001,33870,129,14553
1002,34457,129,61737
1003,34512,129,61737
1004,34782,129,61737
1005,34878,129,14553
1006,34885,129,14553
1007,35211,129,14553
1008,35329,129,14553
1009,35578,129,14553
1010,36511,129,14553
1011,36642,129,61737
1012,36978,129,61737
1013,37206,129,14553
1014,37212,129,14553
1015,37326,129,61737
1016,37398,129,14553
1017,38266,129,14553
1018,38417,129,14553
1019,38972,129,14553
1020,39502,129,61737
1021,40675,129,14553
1022,41370,129,14553
1023,41747,129,14553
1024,41999,129,61737
1025,42174,129,61737
1026,42684,129,61737
1027,42714,129,14553
1028,43049,129,61737
1029,43750,129,61737
1030,43973,129,61737
1031,44595,129,61737
1032,44816,129,14553
1033,44928,129,61737
1034,45724,129,14553
1035,45730,129,61737
1036,46513,129,61737
1037,46910,129,14553
1038,47155,129,61737
1039,47175,129,61737
1040,47980,129,61737
1041,48662,129,14553
1042,48868,129,61737
1043,49170,129,61737
1044,49173,129,14553
1045,49192,129,61737
1046,49482,129,61737
1047,49614,129,14553
1048,50632,129,14553
1049,51153,129,61737
1050,51406,129,14553
1051,51423,129,14553
1052,51808,129,61737
1053,52055,129,14553
1054,52229,129,14553
1055,52401,129,14553
1056,52816,129,14553
1057,52968,129,61737
1058,53150,129,14553
1059,53972,129,14553
1060,54049,129,61737
1061,54367,129,61737
1062,54765,129,61737
1063,55371,129,14553
1064,55777,129,61737
1065,56397,129,14553
1066,56795,129,14553
1067,57272,129,61737
1068,57316,129,61737
1069,57348,129,14553
1070,57388,129,61737
1071,57528,129,61737
1072,57860,129,14553
1073,58243,129,14553
1074,59021,129,14553
1075,59066,129,61737
1076,59747,129,61737
1077,59885,129,14553
1078,60817,130,61737
1079,60904,131,14553
1080,60938,131,14553
1081,61045,131,61737
1082,61146,132,14553
1083,61187,132,14553
1084,61309,132,14553
1085,61319,132,14553
1086,61626,132,14553
1087,61737,133,14553
1088,62448,133,61737
1089,62539,133,14553
1090,62556,133,61737
1091,62812,133,14553
1092,63419,133,61737
1093,63472,134,14553
1094,63683,134,14553
1095,63759,134,14553
1096,64024,134,61737
1097,64175,134,61737
1098,64637,134,14553
1099,65302,134,61737
1100,66637,134,61737
1101,68731,134,14553
1102,68782,134,61737
1103,69371,134,14553
1104,69671,134,14553
1105,69791,134,14553
1106,69898,134,14553
1107,70612,134,14553
1108,70807,134,14553
1109,71502,134,61737
1110,71633,134,14553
1111,72105,134,61737
1112,72216,134,61737
1113,72887,135,14553
1114,73226,135,14553
1115,73330,135,14553
1116,73720,135,14553
1117,73909,135,14553
1118,74129,135,14553
1119,74647,135,14553
1120,75083,135,14553
1121,75265,136,61737
1122,75582,136,14553
1123,76134,136,61737
1124,76266,137,14553
1125,76363,137,14553
1126,76464,137,14553
1127,76991,137,14553
1128,78362,137,61737
1129,78532,138,14553
1130,78673,138,14553
1131,78941,139,61737
1132,79204,140,14553
1133,79521,140,14553
1134,79713,140,14553
1135,79789,140,14553
1136,79913,140,61737
1137,80046,140,14553
1138,80407,140,14553
1139,80730,140,61737
1140,80863,140,14553
1141,81085,140,14553
1142,81109,140,14553
1143,81599,140,14553
1144,81766,140,61737
1145,81815,140,14553
1146,81976,140,61737
1147,82187,140,61737
1148,82198,141,61737
1149,82225,142,14553
1150,82393,142,61737
1151,82539,142,61737
1152,82621,142,14553
1153,82672,142,61737
1154,83017,142,14553
1155,83022,142,14553
1156,83067,142,14553
1157,83087,143,14553
1158,83349,143,61737
1159,83757,143,61737
1160,83860,143,61737
1161,84210,143,61737
1162,84403,143,14553
1163,84695,143,61737
1164,84752,143,61737
1165,84945,143,14553
1166,84960,144,61737
1167,85114,144,61737
1168,85201,144,61737
1169,85888,144,14553
1170,86853,144,14553
1171,87623,144,61737
1172,88323,145,61737
1173,89259,145,14553
1174,89705,145,61737
1175,90676,145,61737
1176,90704,145,14553
1177,90840,146,61737
1178,91246,146,14553
1179,91435,146,14553
1180,92138,146,14553
1181,92160,146,61737
1182,92655,146,61737
1183,92762,146,61737
1184,92792,146,61737
1185,93149,146,14553
1186,93768,146,14553
1187,94603,146,14553
1188,94611,146,14553
1189,94986,146,61737
1190,95127,146,61737
1191,95463,146,14553
1192,96998,147,61737
1193,97078,147,14553
1194,97392,147,14553
1195,97736,147,14553
1196,98045,147,61737
1197,98151,147,14553
1198,98167,148,61737
1199,98302,148,61737
1200,98424,148,14553
1201,98429,148,61737
1202,98917,148,61737
1203,99279,148,14553
1204,99611,148,14553
1205,806,149,34639
1206,1199,149,34639
1207,1914,149,86754
1208,1920,149,34639
1209,1956,150,34639
1210,2055,150,86754
1211,2412,150,86754
1212,2470,150,86754
1213,2861,150,34639
1214,3276,150,86754
1215,4108,150,34639
1216,4516,150,34639
1217,5385,150,86754
1218,5545,150,86754
1219,5794,151,34639
1220,6163,151,34639
1221,6197,151,86754
1222,6246,151,86754
1223,6638,151,86754
1224,7332,151,34639
1225,7776,152,86754
1226,7840,153,34639
1227,7967,153,86754
1228,8160,153,86754
1229,8997,153,86754
1230,8999,153,34639
1231,9253,153,34639
1232,9341,153,34639
1233,9378,153,34639
1234,9497,153,86754
1235,9821,153,86754
1236,10953,153,86754
1237,11218,153,34639
1238,11875,153,34639
1239,12003,153,86754
1240,12273,153,34639
1241,12457,153,34639
1242,13082,153,86754
1243,13160,153,86754
1244,14055,153,34639
1245,14062,153,34639
1246,14501,153,34639
1247,15449,153,34639
1248,15467,153,34639
1249,16161,153,34639
1250,16234,153,86754
1251,16500,153,86754
1252,17568,153,86754
1253,17786,153,86754
1254,17898,153,34639
1255,18051,153,34639
1256,18056,153,86754
1257,18145,153,34639
1258,18216,153,34639
1259,18274,153,34639
1260,18375,153,86754
1261,18513,153,34639
1262,18680,153,34639
1263,18706,153,86754
1264,18850,153,86754
1265,18920,153,34639
1266,19027,153,86754
1267,19090,153,34639
1268,19118,153,34639
1269,19187,154,34639
1270,19716,155,34639
1271,21527,155,86754
1272,22223,155,34639
1273,22285,155,34639
1274,22769,155,34639
1275,23047,155,86754
1276,23303,155,86754
1277,23609,155,86754
1278,23848,155,34639
1279,24241,155,86754
1280,24385,155,34639
1281,24485,155,34639
1282,24621,155,86754
1283,24735,155,34639
1284,25766,155,86754
1285,26085,155,86754
1286,26310,155,86754
1287,26647,156,34639
1288,27782,156,34639
1289,27825,156,34639
1290,27873,157,34639
1291,28181,157,86754
1292,28409,157,86754
1293,28816,157,34639
1294,28894,157,34639
1295,29266,158,86754
1296,29378,158,86754
1297,29436,158,34639
1298,29819,159,86754
1299,30003,160,34639
1300,30030,161,86754
1301,30288,161,34639
1302,30787,161,34639
1303,31630,161,86754
1304,32418,162,34639
1305,33254,162,34639
1306,34595,162,34639
1307,34802,162,34639
1308,34848,162,34639
1309,35291,162,34639
1310,35489,163,86754
1311,35499,163,34639
1312,36051,164,34639
1313,36812,164,34639
1314,37409,165,34639
1315,37434,165,34639
1316,38208,165,86754
1317,38572,165,86754
1318,39191,165,34639
1319,39429,165,34639
1320,39544,165,86754
1321,39675,165,86754
1322,39790,165,86754
1323,40284,165,34639
1324,40456,165,34639
1325,40518,165,86754
1326,41050,166,34639
1327,42339,166,34639
1328,43267,167,86754
1329,43522,167,86754
1330,45305,167,34639
1331,45700,167,86754
1332,45777,167,86754
1333,45836,168,34639
1334,45999,168,86754
1335,46414,168,34639
1336,46917,168,86754
1337,46947,168,86754
1338,47033,168,86754
1339,47324,168,86754
1340,47536,168,34639
1341,47632,168,34639
1342,47656,168,86754
1343,48024,168,34639
1344,48142,168,34639
1345,48201,168,34639
1346,48726,169,34639
1347,49098,169,34639
1348,49427,169,34639
1349,49575,169,86754
1350,49607,169,34639
1351,50183,169,86754
1352,50265,169,86754
1353,50288,170,34639
1354,50742,170,34639
1355,51430,170,86754
1356,51485,171,86754
1357,51771,171,86754
1358,52297,171,34639
1359,52335,171,34639
1360,52379,171,86754
